,date,song_name,url,lyric
173,2010-11環球,Somebody To Love(J - Stax Remix)(好想談戀愛 - 混音版),https://mojim.com//twy107945x5x13.htm,"Ohh OhhFor you I'd write a symphonyI'd tell the violinIt's time to sink or swimWatch him play for yaFor you I'd be(Whoa)Runnin a thousand milesJust get you where you areStep to the beat of my heart.I don't need a whole lotBut for you I need IRather give you the worldOr we can share mineI know that I won't be the first oneGiven you all this attentionBut baby listenI just need somebody to loveI-I don't need too muchJust need somebody to love.(Somebody to love)I don't need nothing elseI promise girl, I swear.I just need somebody to love.I need somebody I-I need somebodyI need somebody I-I need somebody.Everyday I bring the sun aroundI sweep away the clouds.Smile for me(Smile for me)Every second, every single timeSpend it like my last dime.Step to the beat of my heart.I don't need a whole lotBut for you I need IRather give you the worldOr we can share mineI know I won't be the first oneGiven you all this attention But baby listenI just need somebody to love(Ohh, no no no no)I-I don't need too muchJust need somebody to love.(Somebody to love)I don't need nothing elseI promise girl, I swear.I just need somebody to love.I need somebody I-I need somebodyI need somebody I-I need somebody.(Somebody to love)I need somebody I-I need somebodyI need somebody I-I need somebody.And you can have it allAnything you want I can bringGive you the finer things, yeahBut what I really wantI can't find 'cause, money can't find me.Somebody to love.(Ohh Whoa)Find me somebody to love(Ohh)I need somebody to love(Yeah)I-I don't need too muchJust somebody to love.Somebody to love.I don't need nothing else,I promise girl I swear, I just need somebody to love.I need somebody, I-I need somebodyI need somebody, I-I need somebody(Somebody to love)I need somebody, I-I need somebodyI need somebody(I swear I just need somebody to love)I-I need somebody.Oh oh oh oh oh... etcIs she out thereIs she out thereI just need somebody to you
"
174,2010-11環球,One Time - Album Version(一生一次),https://mojim.com//twy107945x5x14.htm,"Aye aye aye aye aye aye aye ayeMe plus you(I'ma tell you one time)When I met you girl my heart went knock knockNow them butterflies in my stomach wont stop stopAnd even though its a struggle love is all we gotSo we gon' keep keep climbin' till the mountain topYour world is my worldAnd my fight is your fightMy breath is your breathAnd your heart(and now I've got my)One loveMy one heartMy one life for sureLemme tell you one time(girl I love, girl I love you)I'ma tell you one time(girl I love, girl I love you)And I'ma be your one guyYou'll be my number one girlAlways makin time for youI'ma tell you one time(girl I love, girl I love you)I'ma tell you one time(girl I love, girl I love you)You look so deepYou know that it humbles me,Your by my side and troubles them don't trouble meMany have called but the chosen Is youWhatever you want shawty I'll give it to youYour world is my world(Your world)And my fight is your fight(My fight)My breath is your breathAnd your heart(and now I've got my)One love(Yeah yeah yeah)My one heart My one life for sureLemme tell you one time(girl I love, girl I love you)I'ma tell you one time(Hey)(girl I love, girl I love you)And I'ma be your one guy(one guy)You'll be my number one girlAlways makin time for youI'ma tell you one time(girl I love, girl I love you)I'ma tell you one time(girl I love, girl I love you)Shawty right thereShe's got everything I needand I'm gon' tell her one time(one time)Give you everything you needDown to my last dimeShe makes me happyI know where I'll beRight by your side causeShe is the one(girl your my)One love(Yeeeeaaahhh)My one heartMy one life for sure(You, yeah yeah)Lemme tell you one time(girl I love, girl I love you)I'ma tell you one time(girl I love, girl I love you)(yeah)And I'ma be your one guyYou'll be my number one girlAlways makin time for you(Wanna be with you, oh)I'ma tell you one time(one time)(girl I love, girl I love you)I'ma tell you one time(one time)(girl I love, girl I love you)Me plus you(I'ma tell you one time)
"
175,2010-11環球,Favorite Girl - Album Version(最愛女孩),https://mojim.com//twy107945x5x15.htm,"I always knew you were the bestThe coolest girl i knowSo prettier than all the restThe star of my showSo many times i wishedYou'd be the one for meBut never knew it'd get like thisGirl what you do to meYou're who i'm thinkin' ofGirl you ain't my runner upAnd no matter whatYou're always number oneMy prize possession one and onlyAdore you girl i want youThe one i can't live withoutThat's you that's youYou're my special little ladyThe one that makes me crazyOf all the girls i've ever knownIt's you it's youMy favorite my favoriteMy favorite my favorite girlMy favorite girlYou're used to goin' out your wayTo impress these mr. wrongsBut you can be yourself with meI'll take you as you areI know they said believe in loveIt's a dream that can't be realSo girl let's write a fairytaleAnd show 'em how we feelYou're who i'm thinkin' ofGirl you ain't my runner upAnd no matter whatYou're always number oneMy prize possession one and onlyAdore you girl i want youThe one i can't live withoutThat's you that's youYou're my special little ladyThe one that makes me crazyOf all the girls i've ever known It's you it's youMy favorite my favoriteMy favorite my favorite girlMy favorite girlBaby it's youMy favorite my favoriteMy favorite my favorite girlMy favorite girlYou take my breath awayWith everything you sayI just wanna be with youMy baby my baby ohMy miss don't play no gamesTreat you no other wayThan you deserve'cause you're the girl of my dreamsMy prize possession one and onlyAdore you girl i want youThe one i can't live withoutThat's you that's youYou're my special little ladyThe one that makes me crazyOf all the girls i've ever knownIt's you it's youMy prize possession one and onlyAdore you girl i want youThe one i can't live withoutThat's you that's youYou're my special little ladyThe one that makes me crazyOf all the girls i've ever knownIt's you it's youYou're my favorite girl(my favorite my favorite)Favorite girl favorite girl favorite girl(my favorite my favorite girl my favorite girl)Favorite girl favorite girl favorite girl(my favorite my favorite my favorite)(my favorite girl my favorite girl)Favorite girl
"
176,2010-11環球,Down To Earth - Album Version(返璞歸真),https://mojim.com//twy107945x5x16.htm,"I never thought that it'd be easyCause we're both so distant nowAnd the walls are closing in on usAnd we're wondering howNo one has a solid answerBut just walking in the darkAnd you can see the look on my faceIt just tears me apartSo we fight(so we fight) through the hurt(through the hurt)And we cry and cry and cry and cryAnd we live(and we live) and we learn(and we learn)And we try and try and try and trySo it's up to you and its up to meThat we meet in the middleOn our way back down to earthDown to earth down to earthOn our way back down to earthMommy you were always somewhereAnd daddy I live outta townSo tell me how could I ever be normal somehowYou tell me this is for the bestSo tell me why am I in tearsSo far away and now I just need you hereSo we fight(so we fight) through the hurt(through the hurt) And we cry and cry and cry and cryAnd we live(and we live) and we learn(and we learn)And we try and try and try and trySo it's up to to you and it's up to meThat we meet in the middleOn our way back down to earthDown to earth down to earthOn our way back down to earthWe fell so far away from where we used to beNow we're standing and where do we goWhen there's no road to get to your heartLet's start over againSo its up to to you and its up to meThat we meet in the middle wayOn our way back down to earthDown to earth down to earthOn our way back down to earthI never thought that it'd be easyCause we're both so distant nowAnd the walls are closing in on usAnd we're wondering how.
"
177,2010-11環球,Bigger - Album Version(愛很大),https://mojim.com//twy107945x5x17.htm,"Gotta believe in meBelieve in me like a fairytaleThe tooth under your pillowcaseAnd know I won't I won'tEver, ever let you down(No)Like a Seesawing downYou know whyCause we ain't on the playground no moreWe're big enough to stand in the pictureWe're big enough to stand next to loveI was a player when I was littlebut now I'm bigger I'm biggerA heart-breaker when I was littlebut now I'm bigger I'm biggerAnd all the haters I swearThey look so small from up hereCause we're bigger, love's bigger, I'm bigger and you're biggerWhoa ohRemember when my heart was youngYou were still bigger than meIs that the reason that you stayedMost would've got rid of meNow the bullies in the school yardCan't take our hugs and our kisses from usWhen ain't push overs no more, babeWe're big enough to stand in the pictureWe're big enough to stand next to loveI was a player when I was littlebut now I'm bigger I'm biggerA heart-breaker when I was littlebut now I'm bigger I'm bigger And all the haters I swearThey look so small from up hereCause we're bigger, love's bigger, I'm bigger and you're biggerI was a player when I was littlebut now I'm bigger I'm biggerA heart-breaker when I was littlebut now I'm bigger I'm biggerAnd all the haters I swearThey look so small from up hereCause we're bigger, love's bigger, I'm bigger and you're bigger(Remember those stroll down streets) I remember that(Don't knock ya earrings) Like Yesterday(They shine on me) We were little then(In class I dreamed about you) My babyYou wow wow(You wow wow)Since then all I can remember is the love only got BiggerI was a player when I was littlebut now I'm bigger I'm biggerA heart-breaker when I was littlebut now I'm bigger I'm biggerAnd all the haters I swearThey look so small from up hereCause we're bigger, love's bigger, I'm bigger and you're biggerI was a player when I was littlebut now I'm bigger I'm biggerA heart-breaker when I was littlebut now I'm bigger I'm biggerAnd all the haters I swearThey look so small from up hereCause we're bigger, love's bigger, I'm bigger and you're bigger
"
178,2010-11環球,One Less Lonely Girl - Album Version(打敗寂寞的女孩),https://mojim.com//twy107945x5x18.htm,"There's gonna be one less lonely girlOne less lonely girlThere's gonna be one less lonely girlOne less lonely girlHow many I told you's and start oversAnd shoulders have you cried on beforeHow many promises be honest girlHow many tears you let hit the floorHow many bags you packedJust to take 'em back tell me thatHow many either or's(but no more)If you let me inside of your worldThere'd be the one less lonely girlOhh No No saw so many pretty facesBefore I saw you youNow all I see is youI'm coming for you(I'm coming for you)Ohh No don't need these other pretty faces'cause when you're mine in this worldThere's gonna be one less lonely girl(I'm coming for you)One less lonely girl(I'm coming for you)One less lonely girl(I'm coming for you)One less lonely girlThere's gonna be one less lonely girl(I'm coming for you)I'm gonna put you first(I'm coming for you)I'll show you what you're worthIf you let me inside your worldThere's gonna be one less lonely girlChristmas wasn't merry, 14th of February not one of them spent with youHow many dinner dates set dinner plates andHe didn't even touch his foodHow many torn photographs saw you taping backTell me that couldn't see an open doorBut no more if you let me inside of your world(there'll be one less lonely girl)Ohh No No saw so many pretty facesBefore I saw you youNow all I see is youI'm coming for you(I'm coming for you)Ohh NoDon't need these other pretty faces'cause when you're mine in this worldthere's gonna be one less lonely girl(I'm coming for you) One less lonely girl(I'm coming for you)One less lonely girl(I'm coming for you)One less lonely girlThere's gonna be one less lonely girl(I'm coming for you)I'm gonna put you first(I'm coming for you)I'll show you what you're worth(That's what I'm gonna do)If you let me inside of your worldI can fix up your broken heartI can give you a brand new startI can make you believeI just wanna set one girl free to fall,free to fallfall in love with with meMy hearts locked and nowhere to get the keyI'll take you and leave the world with one less lonely girlThere's gonna be one less lonely girlOne less lonely girl(One less lonely girl)There's gonna be one less lonely girlOne less lonely girl(One less lonely girl)(I'm coming for you)One less lonely girl(I'm coming for you)One less lonely girl(One less lonely girl, oh)(I'm coming for you)One less lonely girlThere's gonna be one less lonely girl(I'm coming for you)I'm gonna put you first(I'm coming for you)I'll show you what you're worth(That's what I'm gonna do)If you let me inside of your worldThere's gonna be one less lonely girl(I'm coming for you)One less lonely girl(yeah, yeah)(I'm coming for you)One less lonely girl(yeah, yeah)(I'm coming for you)One less lonely girl(It's you, girl)There's gonna be one less lonely girl(I'm coming for you)I'm gonna put you first(I'm coming for you)I'll show you what you're worth(That's what I'm gonna do)If you let me inside of your worldThere's gonna be one less lonely girlYeah, only you shawty heh heh
"
179,2010-11環球,First Dance - Album Version(feat. Usher)(第一支舞 - 亞瑟小子助唱),https://mojim.com//twy107945x5x19.htm,"Its your chance take her hand to the floor(to the floor)Girl if you see something you like then let him knowCause you only got one chance it your first danceSo take advantage of the slow danceYeah manWhen I close my eyes I see me and you at the prom,We've both been waitng so long for this dayTo come now that it's here lets make it specialThere's so many thoughts in my mind the DJ's playingMy favorite song ain't no chaperone's this could be The night of your dream.If you give, give the first dance to me girl I promiseI'll be gentle I know we gotta do it slowly if you give,Give your first dance to me im gon cherish every moment,Cause It only happens once, once in a life time.I couldn't ask for more we're rockin' back and fourthUnder the disco ball we're the only ones on the floor[we're here tonight], So many thoughts in my mind the DJ's playingMy favorite song now we're all alone, here's the opportunityOnly if you give,Give the first dance to me girl I promise i'll be gentleI know we gotta do it slowly if you give, give the first danceTo me im gon cherish every moment, cause it only happens once, onceIn a life time.Everybody says that we look cute together lets make this a nightThe two us remember, no teachers around to see us dancin' closeI'm tellin' you our parents will never know before the lights goUp and the music turns off now's the perfect time for me to tasteYour lipgloss, your glass slippers in my hand right here, we'llMake it before the clock strikes nine.If you give, give the first dance to me girl I promiseI'll be gentle but we gotta do it slowly if you give,Give the first dance to me im gon cherish every moment,Cause It only happens once, once in a life timeIts your chance take her hand to the floor(to the floor)Girl if you see something you like then let him knowCause you only got one chance it your first danceSo take advantage of the slow danceYeah manIf you give, give the first dance to me im gon cherishEvery moment cause it only happens once, once in a lifeTime.
"
180,2010-11環球,Love Me - Album Version(說愛我),https://mojim.com//twy107945x5x20.htm,"My friends say I'm a fool我的朋友說我是個蠢蛋To think that you're the one for me竟然會認為妳是我命中注定I guess I'm just a sucker for love我猜我是愛情裡的弱腳Cuz honestly the truth is因為老實說事實是That you know I'm never leavin妳知道我永不會離開Cuz you're my angel sent from above因為妳是上天派給我的天使Baby you can do no wrong寶貝妳不會是錯的My money is yours我的錢就是妳的Give you little more because I love you, love you給妳更多因為我愛妳 愛妳With me, girl, is where you belong我的身旁就是妳的歸屬Just stay right here待在這就好I promise my dear I'll put nothin above ya, above ya我保證不會置任何事於妳之上 於妳之上(副歌)Love me, love me愛我 愛我Say that you love me說妳愛我Fool me, fool me愚弄我 愚弄我Oh how you do me喔妳玩弄我的樣子Kiss me, kiss me吻我 吻我Say that you miss me說妳想我Tell me what I wanna hear告訴我我想聽的Tell me you love me告訴我妳愛我Love me, love me愛我 愛我Say that you love me說妳愛我Fool me, fool me愚弄我 愚弄我Oh how you do me喔妳玩弄我的樣子Kiss me, kiss me吻我 吻我Say that you miss me說妳想我Tell me what I wanna hear告訴我我想聽的Tell me you love me告訴我妳愛我 People try to tell me別人試著告訴我But I still refuse to listen但我拒絕去聽Cuz they don't get to spend time with you因為他們沒辦法跟妳在一起A minute with you is worth more than與妳在一起的一分鐘勝過A thousand days without your love, oh your love沒有妳的愛的一千天 喔妳的愛Baby you can do no wrong寶貝妳不會是錯的My money is yours我的錢就是妳的Give you little more because I love you, love you給妳更多因為我愛妳 愛妳With me, girl, is where you belong我的身旁就是妳的歸屬Just stay right here待在這就好I promise my dear I'll put nothin above ya, above ya我保證不會置任何事於妳之上 於妳之上Love me, love me愛我 愛我Say that you love me說妳愛我Fool me, fool me愚弄我 愚弄我Oh how you do me喔妳玩弄我的樣子Kiss me, kiss me吻我 吻我Say that you miss me說妳想我Tell me what I wanna hear告訴我我想聽的Tell me you love me告訴我妳愛我Love me, love me愛我 愛我Say that you love me說妳愛我Fool me, fool me愚弄我 愚弄我Oh how you do me喔妳玩弄我的樣子Kiss me, kiss me吻我 吻我Say that you miss me說妳想我Tell me what I wanna hear告訴我我想聽的Tell me you love me告訴我妳愛我
"
181,2010-11環球,Common Denominator(ITunes Bonus)(愛的公約數),https://mojim.com//twy107945x5x21.htm,"Just a fraction of your love fills the airAnd I fall in love with you all over again, OoohYou're the light that feeds the sun, in my worldI'd face a thousand years of pain for my girlOut of all the things in life that I could fearThe only thing that would hurt me, is if you weren't hereWhoaI don't want to go backTo just being one half of the equationDo you understand what I'm sayin'Girl with out you I'm lostCan't fix this compass at heartbetween me in love with a common denominator(oh, oh, ohhh, oh)You're the common denominator(oh, oh, oh, ooh oh, oh oh)Before your love was lowPlayin' girls was my highYou changed the game, now I put my cot to the sideHeyBroken hearts rise up to say 'Love is a lie.'You and I will stand to be love's replyYeahOut of all the things in life, that I could fear, YeahThe only thing that would hurt me is if you weren't here, here, hereYeah, yeah, yeahI don't want to go backTo just being one half of the equation You understand what I'm sayin'?Girl without you I'm lostCan't fix this compass at heartbetween me in love with a common denominator(oh, oh, ohh, oh)You're the common denominator, oh, yeah, whoaI can't imagine a life,Without your touch,Every kiss that you give,It fills me up,And to all the heart aching,Jealous males hating,I'ma hold it down for you,You, whoa, oh whoa,You're the common denominator,Oh, yeah, whoa,I don't wanna to go back toHalf of the equation, whoa whoaDo you understand what I'm sayin'Girl without you I'm lostCan't fix this compass at heartbetween me in love with a common denoominatorOh, oh, oh, oh,You're the common denominatorOh, yeah, whoaJust a fraction of your love fills the airAnd I fall in love with you all over again 感謝 于甄  修正歌詞
"
182,2010-11環球,Baby - Album Version(feat. Ludacris)(寶貝 - 饒舌高手路達克里斯跨刀),https://mojim.com//twy107945x5x22.htm,"You know you love me I know you careYou shout whenever and I'll be thereYou are my love you are my heartAnd we'll never ever ever be apartAre we an item? Girl quit playin''We're just friends' what are you sayin'?Said 'there's another' and looked right in my eyesMy first love broke my heart for the first timeAnd I was like baby baby baby ohLike baby baby baby noLike baby baby baby ohI thought you'd always be mine mineBaby baby baby ohLike baby baby baby noLike baby baby baby ohI thought you'd always be mine mineFor you I'd have done whateverAnd I just can't believe we're here togetherAnd I wanna play it cool the thought of losin' youI'll buy you anything I'll buy you any ringAnd now pleas say baby fix meAnd you shake me till you wake me from this bad dreamI'm going down down down downAnd I just can't believe my first love won't be aroundAnd I'm like baby baby baby ohLike baby baby baby noLike baby baby baby ohI thought you'd always be mine mineBaby baby baby ohLike baby baby baby noLike baby baby baby oh I thought you'd always be mine minewhen I was 13 I had my first loveThere was nobody that compared to my babyAnd nobody came between us who could ever come aboveShe had me going crazy oh I was starstruckShe woke me up daily don't need no StarbucksShe made my heart poundI skip a beat when I see her in the streetAnd at school on the playgroundBut I really wanna see her on a weekendShe know she got me dazin' 'cause she was so amazin'And now my heart is breakin' but I just keep on sayin'Baby baby baby ohLike baby baby baby noLike baby baby baby ohI thought you'd always be mine mineBaby baby baby ohLike baby baby baby noLike baby baby baby ohI thought you'd always be mine mineI'm all gone(Yeah yeah yeah)(Yeah yeah yeah)Now I'm all gone(Yeah yeah yeah)(Yeah yeah yeah)Now I'm all gone(Yeah yeah yeah)(Yeah yeah yeah)Now I'm all gone gone gone goneI'm gone
"
183,2010-11環球,Somebody To Love - Album Version(好想談戀愛),https://mojim.com//twy107945x5x23.htm,"For you I'd write a symphonyI'd tell the violin it's time to sink or swimWatch me play for yaFor you I'd be running a thousand milesJust get to where you areStep to the beat of my heartI don't need a whole lotBut for you I need I'd rather give you the worldOr we can share mineI know I won't be the first oneGiving you all this attentionBaby listenI just need somebody to loveI I don't need too muchJust somebody to loveSomebody to loveI don't need nothing else I promise girl I swearI just need somebody to loveI need somebodyI I need somebodyI need somebodyI I need somebody to loveEveryday I'd bring sun aroundI'll sweep away the cloudsSmile for meI would take every second every single timeSpend it like my last dimeStep to the beat of my heartI don't need a whole lotBut for you I need I'd rather give you the worldOr we can share mineI know I won't be the first oneGiving you all this attentionBaby listenI just need somebody to loveI I don't need too muchJust somebody to loveSomebody to love I don't need nothing else I promise girl I swearI just need somebody to loveI need somebodyI I need somebodyI need somebodyI I need somebody to loveI need somebodyI I need somebodyI need somebodyI I need somebody to loveAnd you can let it outAnything you wantI can bring give you the finer things yeahBut what I really want I can't find 'causeMoney can't find me somebody to love ohFind me somebody to love ohI need somebody to love yeahI I don't need too muchJust somebody to loveSomebody to loveI don't need nothing else I promise girl I swearI just need somebody to loveI need somebodyI I need somebodyI need somebodyI I need somebodyI need somebodyI I need somebodyI need somebodyI I need somebodyI need somebodyI need somebodyI need somebodyI need somebodyI need somebody to loveIs she out there? Is she out there?Is she out there? Is she out there?I just need somebody to love
"
184,2010-11環球,Stuck In The Moment - Album Version(陷在愛裡),https://mojim.com//twy107945x5x24.htm,"With you with youI wish we had another timeI wish we had another placeNow Romeo and JulietBet they could never felt the way we feltBonnie and Clyde never had the highlightWe do we doYou and I both know it can't workIt's all fun and games 'til someone gets hurtAnd I don't I won't let that be youNow you don't wanna let goAnd I don't wanna let you knowThere might be something real between us twoWho knew?Now we don't wanna fallBut we're tripping in our heartsAnd it's reckless and clumsy'Cause I know you can't love me hereI wish we had another timeI wish we had another placeBut everything we have is stuck in the momentAnd there's nothing my heart can doTo fight with time and space'Cause I'm still stuck in the moment with youSee like Adam and Eve tragedy was a destinyLike Sonny and Cher I don't care I got you babySee we both fighting every inch of our fiber'Cause in a way it's gonna end rightBut we are both too foolish to stopNow you don't wanna let goAnd I don't wanna let you knowThere might be something real between us two Who knew?And we don't wanna fallBut we're tripping in our heartsAnd it's reckless and clumsyAnd I know you can't love me hereI wish we had another timeI wish we had another placeBut everything we have is stuck in the momentAnd there's nothing my heart can doTo fight with time and space'Cause I'm still stuck in the moment with youSee like just because this cold cold world saying we can't beBaby we both have the right to decide weAnd I ain't with itAnd I don't wanna be so old and grayReminiscing 'bout these better daysBut convention's telling us to let goSo we'll never knowI wish we had another timeI wish we had another place'Cause everything we didAnd everything we have is stuck in the momentYeahI wish we had another timeI wish we had another place oh no noBut everything we have is stuck in the momentAnd there's nothing my heart can doTo fight with time and spaceI'm still stuck in the moment with you
"
185,2010-11環球,U Smile - Album Version(你的微笑),https://mojim.com//twy107945x5x25.htm,"OhYeahMmmmI'd wait on you forever and a dayHand and footYour world is my worldYeahAin't no way you're ever gon' getAny less than you shouldCause babyYou smile I smile(oh)Cause wheneverYou smile I smileHey hey heyYour lips, my biggest weaknessShouldn't have let you knowI'm always gonna do what they say(hey)If you need meI'll come right thereFrom a thousand miles awayWhen you smile I smile(oh whoa)You smile I smileHeyBaby take my open heart and all it offersCause this is as unconditional as it'll ever getYou ain't seen nothing yetI won't ever hesitate to give you moreCause baby(hey) You smile I smile(whoa)You smile I smileHey hey heyYou smile I smileI smile I smile I smileYou smile I smileMake me smile babyBaby you won't ever work for nothingYou are my ins and my means nowWith you there's no in betweenI'm all inCause my cards are on the tableAnd I'm willing and I'm ableBut I fold to your wishCause it's my commandHey hey heyYou smile I smile(whoa)You smile I smileHey hey heyYou smile I smileI smile I smile I smileYou smile I smileOhYou smile I smileYou smile I smile
"
186,2010-11環球,Runaway Love - Album Version(背叛愛情),https://mojim.com//twy107945x5x26.htm,"You see my baby up and hit the roadWhere she's going that's what nobody knowsI need to find her before another man doesI wouldn't want him to steal my loveI'm just trying to be cool, cool, cool(Trying to be cool)Whatcha expect me to do(ohh yeah)I'm just trying to find, find, find;The sweet love of mineI'm running out of time,where is my runaway love?Searching low and high,know that i'm not giving upI'd give it all up for us,But it would never be enoughI won't stop until I find,My runaway loveSee my baby really needs some helpCause she can never stay at home by herselfShe says she needs a little companyEven if she's not always with me yeahh, ohhI'm just trying to be cool, cool, cool(Trying to be cool)Whatcha expect me to do(ohh yeah)I'm just trying to find, find, find;The sweet love of mineI'm running out of time,where is my runaway love?Searching low and high,know that i'm not giving up I'd give it all up for us,But it would never be enoughI won't stop until I find,My runaway loveWhy can't I find(Why can't I find)The love of mineWhen you're standing in front of my faceOh, I must be blind,How did I let you get away?(yeah, yeah)I'm running out of time,where is my runaway love?Searching low and high,know that i'm not giving upI'd give it all up for us,But it would never be enoughI won't stop until I find,My runaway loveI'm running out of time,where is my runaway love?Searching low and high,know that i'm not giving upI'd give it all up for us,But it would never be enoughI won't stop until I find,My runaway love(Ohh, Yeah, Oh baby)
"
187,2010-11環球,Never Let You Go - Album Version(不放手),https://mojim.com//twy107945x5x27.htm,"Oh no oh no ohThey say that hate has been sentSo let loose the talk of loveBefore they outlaw the kissBaby give me one last hugThere's a dream that i've been chasingWant so badly for it to be realityAnd when you hold my hand then i understandThat it's meant to be 'cause baby when you're with meIt's like an angel came by oh and took me to heavenLike you took me to heaven girl'cause when i stare in your eyes it couldn't be betterI don't want you to go oh no soLet the music blast we gon' do our danceBring the doubters on they don't matter at all'cause this life's too long and this love's too strongSo baby know for sure that i'll never let you goI got my favorite girlNot feeling no pain no fearDon't have a care in the worldWhy would i when you are here?There's a moment i've been chasingAnd i finally caught it out on this floorBaby there's no hesitation no reservationBy taking a chance and more oh no becauseIt's like an angel came by and took me to heavenLike you took me to heaven girl 'cause when i stare in your eyes it couldn't be betterI don't want you to go oh no soLet the music blast we gon' do our danceBring the doubters on they don't matter at all'cause this life's too long and this love's too strongSo baby know for sure that i'll never let you goIt's like an angel came by and took me to heavenLike you took me to heaven girl'cause when i stare in your eyes it couldn't be betterI don't want you to go oh no soTake my hand let's just danceWatch my feet follow meDon't be scared girl i'm hereIf you didn't know this is loveLet the music blast we gon' do our danceBring the doubters on they don't matter at all oh baby'cause this life's too long and this love's too strongSo baby know for sure that i'll never let you goSo don't fear don't you worry 'bout a thingI am here right here i'll never let you goDon't shed a tear whenever you need meI'll be near i'll never let you goOh no oh no ohI'll never let you goOh no oh no ohI'll never let you go 感謝 阿珮  修正歌詞
"
188,2010-11環球,Overboard - Album Version(feat. Jessica Jarrell)(墜入愛河 - 美國潛力新秀潔西卡跨刀),https://mojim.com//twy107945x5x28.htm,"It feels like we've been out at sea, whoaSo back and forth that's how it seems, whoaAnd when I wanna talk you say to meThat if it's meant to be it will beWhoa oh noSo crazy is this thing we call loveAnd now that we've got it we just can't give upI'm reaching out for youGot me out here in the waterAnd II'm overboardAnd I need your lovePull me upI can't swim on my ownIt's too muchFeels like I'm drowning without your loveSo throw yourself out to meMy lifesaver(Lifesaver, oh lifesaver)My lifesaver(Lifesaver, oh lifesaver)Whoa(Justin)I never understood you when you'd say, whoaWanted me to meet you halfway, whoaFelt like I was doing my partYou kept thinking you were coming up shortIt's funny how things change cause now I seeOh whoaSo crazy is this thing we call loveAnd now that we've got it we just can't give upI'm reaching out for youGot me out here in the waterAnd II'm overboard(overboard)And I need your lovePull me up I can't swim on my ownIt's too much(it's too much)Feels like I'm drowning(ohh)Without your loveSo throw yourself out to meMy lifesaverOhIt's supposed to be some give and take I knowBut you're only taking and not giving anymoreSo what do I doCause I still love you(I still love you baby)And you're the only one who can save meWhoa, whoa, whoa, ohI'm overboardAnd I need your lovePull me up(pull me up)I can't swim on my ownIt's too much(it's too much)Feels like I'm drowning without your love(I'm drowning baby, I'm drowning)So throw yourself out to me(I can't swim)My lifesaver(Lifesaver, oh lifesaver)My lifesaverIt's crazy crazy crazy(Lifesaver, oh lifesaver)Lifesaver oh(Lifesaver, oh lifesaver)My lifesaver(Lifesaver, oh lifesaver)Yeah
"
189,2010-11環球,Eenie Meenie - Album Version(feat. Sean Kingston)(遊戲小情人 - 嘻哈雷鬼天才尚金斯頓獻聲),https://mojim.com//twy107945x5x29.htm,"Eenie meenie miney moCatch a bad chick by her toeIf she hollaIf if if she holla let her goShe's indecisive she can't decideShe keeps on looking from left to rightGirl come a bit closer look in my eyesSearching is so wrong I'm Mr. RightYou seem like the type to love 'em and leave 'emAnd disappear right after this songSo give me the night to show you hold youDon't leave me out here dancin' aloneYou can't make up your mind mind mind mind mindPlease don't waste my time time time time timeI'm not tryin' to rewind wind wind wind windI wish our hearts could come together as one'Cause shorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaLet me show you what you're missing paradiseWith me you're winning girl you don't have to roll the diceTell me what you're really here forThem other guys? I can see right through yaYou seem like the type to love them and leave themAnd disappear right after the songSo give me the night to show you hold youDon't leave me out here dancing aloneCan't make up your mind Please don't waste my timeNot trying to rewindI wish our hearts could come together as one'Cause shorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaEenie meenie miney moCatch a bad chick by her toeIf she hollaIf if if she holla let her goEenie meenie miney moCatch a bad chick by her toeIf she holla lolla lollaLet her goShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaCan't make up your mindPlease don't waste my timeI'm not trying to rewindI wish our hearts could come together as oneShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lovaShorty is a eenie meenie miney mo lova
"
